PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NVCS45991,,,3546,Power-Driven Handtools
NVCS45993,,,3291,Abrasive Products
NVCS45994,,,1521,Single-Family Housing Construction
NVCS45996,,,4581,"Airports, Flying Fields, & Services"
NVCS45997,,,4619,Pipelines
NVCS46002,,,6513,Apartment Building Operators
NVCS46003,,,3291,Abrasive Products
NVCS46005,,,5084,Industrial Machinery And Equipment
NVCS46011,,,5812,Eating Places
NVCS46012,,,1542,Nonresidential Construction
NVCS46014,,,1541,Industrial Buildings And Warehouses
NVCS46018,,,3531,Construction Machinery
NVCS46019,,,7539,Automotive Repair Shops
NVCS46021,,,3531,Construction Machinery
NVCS46023,,,3612,"Transformers, Except Electronic"
NVCS46026,,,1542,Nonresidential Construction
NVCS46027,,,1541,Industrial Buildings And Warehouses
NVCS46028,,,3531,Construction Machinery
NVCS46029,,,1623,"Water, Sewer, And Utility Lines"
NVCS46030,,,6513,Apartment Building Operators
NVCS46035,,,1521,Single-Family Housing Construction
NVCS46036,,,1521,Single-Family Housing Construction
NVCS46037,,,9531,Housing Programs
NVCS46038,,,1521,Single-Family Housing Construction
NVCS46039,,,3291,Abrasive Products
NVCS46041,,,7011,Hotels And Motels
NVCS46042,,,3291,Abrasive Products
NVCS46043,,,1521,Single-Family Housing Construction
NVCS46049,,,3291,Abrasive Products
NVCS46050,,,3531,Construction Machinery
NVCS46051,,,1541,Industrial Buildings And Warehouses
NVCS46053,,,3291,Abrasive Products
NVCS46054,,,1542,Nonresidential Construction
NVCS46055,,,5039,Construction Materials
NVCS46057,,,1521,Single-Family Housing Construction
NVCS46059,,,4932,Gas And Other Services Combined
NVCS46063,,,6029,Commercial Banks
NVCS46064,,,1521,Single-Family Housing Construction
NVCS46065,,,5399,Miscellaneous General Merchandise Stores
NVCS46067,,,1521,Single-Family Housing Construction
NVCS46069,,,1442,Construction Sand And Gravel
NVCS46073,,,1542,Nonresidential Construction
NVCS46074,,,1521,Single-Family Housing Construction
NVCS46075,,,1521,Single-Family Housing Construction
NVCS46076,,,1521,Single-Family Housing Construction
NVCS46077,,,9711,National Security
NVCS46081,,,1542,Nonresidential Construction
NVCS46083,,,5039,Construction Materials
NVCS46084,,,1521,Single-Family Housing Construction
NVCS46088,,,1521,Single-Family Housing Construction
NVCS46090,,,1629,Heavy Construction
NVCS46091,,,1542,Nonresidential Construction
NVCS46093,,,8211,Elementary And Secondary Schools
NVCS46094,,,4225,General Warehousing And Storage
NVCS46095,,,1541,Industrial Buildings And Warehouses
NVCS46099,,,4911,Electric Services
NVCS46100,,,1542,Nonresidential Construction
NVCS46104,,,1794,Excavation Work
NVCS46111,,,1794,Excavation Work
NVCS46113,,,1542,Nonresidential Construction
NVCS46114,,,2099,Food Preparations
NVCS46115,,,4613,Refined Petroleum Pipelines
NVCS46118,,,3291,Abrasive Products
NVCS46122,,,3531,Construction Machinery
NVCS46125,,,1521,Single-Family Housing Construction
NVCS46128,,,4924,Natural Gas Distribution
NVCS46129,,,4225,General Warehousing And Storage
NVCS46132,,,1623,"Water, Sewer, And Utility Lines"
NVCS46133,,,4225,General Warehousing And Storage
NVCS46134,,,1542,Nonresidential Construction
NVCS46137,,,1781,Water Well Drilling
NVCS46138,,,4581,"Airports, Flying Fields, & Services"
NVCS46139,,,8744,Facilities Support Services
NVCS46141,,,1542,Nonresidential Construction
NVCS46142,,,5082,Construction And Mining Machinery
NVCS46148,,,9999,Nonclassifiable Establishments
NVCS46149,,,1522,Residential Construction
NVCS46155,,,1521,Single-Family Housing Construction
NVCS46156,,,1521,Single-Family Housing Construction
NVCS46157,,,5039,Construction Materials
NVCS46158,,,1611,Highway And Street Construction
NVCS46159,,,1542,Nonresidential Construction
NVCS46160,,,1521,Single-Family Housing Construction
NVCS46162,,,1442,Construction Sand And Gravel
NVCS46164,,,5039,Construction Materials
NVCS46172,,,3531,Construction Machinery
NVCS46174,,,3291,Abrasive Products
NVCS46176,,,1442,Construction Sand And Gravel
NVCS46178,,,6552,Subdividers And Developers
NVCS46179,,,5082,Construction And Mining Machinery
NVCS46181,,,1522,Residential Construction
NVCS46184,,,1611,Highway And Street Construction
NVCS46186,,,1521,Single-Family Housing Construction
NVCS46187,,,1521,Single-Family Housing Construction
NVCS46188,,,1521,Single-Family Housing Construction
NVCS46191,,,4619,Pipelines
NVCS46194,,,1541,Industrial Buildings And Warehouses
NVCS46195,,,1521,Single-Family Housing Construction
NVCS46201,,,1542,Nonresidential Construction
NVCS46203,,,3291,Abrasive Products
NVCS46204,,,1522,Residential Construction
NVCS46205,,,1542,Nonresidential Construction
NVCS46206,,,3531,Construction Machinery
NVCS46208,,,5039,Construction Materials
NVCS46215,,,4225,General Warehousing And Storage
NVCS46220,,,1521,Single-Family Housing Construction
NVCS46224,,,3531,Construction Machinery
NVCS46225,,,1521,Single-Family Housing Construction
NVCS46235,,,1611,Highway And Street Construction
NVCS46237,,,1522,Residential Construction
NVCS46238,,,1521,Single-Family Housing Construction
NVCS46239,,,1521,Single-Family Housing Construction
NVCS46240,,,1521,Single-Family Housing Construction
NVCS46241,,,1521,Single-Family Housing Construction
NVCS46242,,,1521,Single-Family Housing Construction
NVCS46244,,,1521,Single-Family Housing Construction
NVCS46245,,,1521,Single-Family Housing Construction
NVCS46246,,,1521,Single-Family Housing Construction
NVCS46247,,,1521,Single-Family Housing Construction
NVCS46248,,,1521,Single-Family Housing Construction
NVCS46249,,,1521,Single-Family Housing Construction
NVCS46250,,,1521,Single-Family Housing Construction
NVCS46251,,,1521,Single-Family Housing Construction
NVCS46252,,,1542,Nonresidential Construction
NVCS46253,,,1521,Single-Family Housing Construction
NVCS46254,,,1521,Single-Family Housing Construction
NVCS46255,,,1521,Single-Family Housing Construction
NVCS46256,,,1521,Single-Family Housing Construction
NVCS46257,,,1521,Single-Family Housing Construction
NVCS46258,,,1521,Single-Family Housing Construction
NVCS46259,,,1521,Single-Family Housing Construction
NVCS46260,,,1521,Single-Family Housing Construction
NVCS46266,,,1521,Single-Family Housing Construction
NVCS46267,,,1542,Nonresidential Construction
NVCS46272,,,4119,Local Passenger Transportation
NVCS46274,,,1542,Nonresidential Construction
NVCS46276,,,1542,Nonresidential Construction
NVCS46278,,,1521,Single-Family Housing Construction
NVCS46279,,,1521,Single-Family Housing Construction
NVCS46280,,,3291,Abrasive Products
NVCS46281,,,1611,Highway And Street Construction
NVCS46285,,,1521,Single-Family Housing Construction
NVCS46286,,,1442,Construction Sand And Gravel
NVCS46294,,,5039,Construction Materials
NVCS46298,,,1542,Nonresidential Construction
NVCS46300,,,1611,Highway And Street Construction
NVCS46304,,,3291,Abrasive Products
NVCS46305,,,3661,Telephone And Telegraph Apparatus
NVCS46306,,,3661,Telephone And Telegraph Apparatus
NVCS46308,,,1522,Residential Construction
NVCS46309,,,1542,Nonresidential Construction
NVCS46313,,,1629,Heavy Construction
NVCS46316,,,7353,Heavy Construction Equipment Rental
NVCS46317,,,3721,Aircraft
NVCS46318,,,6552,Subdividers And Developers
NVCS46322,,,6719,Holding Companies
NVCS46324,,,4581,"Airports, Flying Fields, & Services"
NVCS46325,,,8811,Private Households
NVCS46336,,,3291,Abrasive Products
NVCS46338,,,3531,Construction Machinery
NVCS46359,,,3531,Construction Machinery
NVCS46370,,,3531,Construction Machinery
NVCS46372,,,3291,Abrasive Products
NVCS46381,,,3291,Abrasive Products
NVCS46389,,,3531,Construction Machinery
NVCS46429,,,3291,Abrasive Products
NVCS46446,,,3531,Construction Machinery
NVCS46449,,,3531,Construction Machinery
NVCS46450,,,3011,Tires And Inner Tubes
NVCS46454,,,3291,Abrasive Products
NVCS46473,,,2952,Asphalt Felts And Coatings
NVCS46504,,,3291,Abrasive Products
NVCS46534,,,1442,Construction Sand And Gravel
NVCS46547,,,3291,Abrasive Products
NVCS46555,,,3531,Construction Machinery
NVCS46566,,,4513,Air Courier Services
NVCS46569,,,1442,Construction Sand And Gravel
NVCS46604,,,2099,Food Preparations
NVCS46607,,,2099,Food Preparations
NVCS46610,,,3291,Abrasive Products
NVCS46622,,,3291,Abrasive Products
NVCS46644,,,1442,Construction Sand And Gravel
NVCS46675,,,3291,Abrasive Products
NVCS46678,,,3612,"Transformers, Except Electronic"
NVCS46679,,,3612,"Transformers, Except Electronic"
NVCS46707,,,3275,Gypsum Products
NVCS46738,,,4119,Local Passenger Transportation
NVCS46741,,,2099,Food Preparations
NVCS46743,,,2099,Food Preparations
NVCS46752,,,3291,Abrasive Products
NVCS46802,,,3291,Abrasive Products
NVCS46910,,,3531,Construction Machinery
NVCS46948,,,1021,Copper Ores
NVCS46971,,,4225,General Warehousing And Storage
